circID	chr	start	end	geneID	strand
X__100290602__100297301	X	100290602	100297301	TRMT2B	-
13__36886282__36886614	13	36886282	36886614	SPG20	-
2__32768308__32800433	2	32768308	32800433	BIRC6	+
18__9570155__9577189	18	9570155	9577189	PPP4R1	-
13__113158346__113181798	13	113158346	113181798	TUBGCP3	-
10__93902786__93904869	10	93902786	93904869	CPEB3	-
12__57032890__57033976	12	57032890	57033976	ATP5B	-
18__43702433__43703330	18	43702433	43703330	HAUS1	+
1__244715624__244724447	1	244715624	244724447	C1orf101	+
5__33576159__33596165	5	33576159	33596165	ADAMTS12	-
5__172359439__172362313	5	172359439	172362313	ERGIC1	+
9__118969735__119033695	9	118969735	119033695	PAPPA	+
17__30500850__30502381	17	30500850	30502381	RHOT1	+
2__215617171__215657169	2	215617171	215657169	BARD1	-
3__56703728__56707753	3	56703728	56707753	FAM208A	-
17__27248706__27251320	17	27248706	27251320	PHF12	-
13__103279362__103289589	13	103279362	103289589	TPP2	+
6__76412361__76412788	6	76412361	76412788	SENP6	+
4__119252871__119259469	4	119252871	119259469	PRSS12	-
22__31837760__31839080	22	31837760	31839080	EIF4ENIF1	-
13__102220050__102250649	13	102220050	102250649	ITGBL1	+
2__136605623__136610485	2	136605623	136610485	MCM6	-
2__209209835__209212747	2	209209835	209212747	PIKFYVE	+
5__31448654__31451747	5	31448654	31451747	DROSHA	-
9__86292642__86301070	9	86292642	86301070	UBQLN1	-
10__99150180__99150601	10	99150180	99150601	RRP12	-
6__7303783__7310262	6	7303783	7310262	SSR1	-
16__69729039__69729282	16	69729039	69729282	NFAT5	+
7__55559975__55588823	7	55559975	55588823	VOPP1	-
19__34981281__34986676	19	34981281	34986676	WTIP	+
10__88817448__88822592	10	88817448	88822592	GLUD1	-
3__11372814__11421526	3	11372814	11421526	ATG7	+
7__73510952__73511519	7	73510952	73511519	LIMK1	+
12__105600839__105623001	12	105600839	105623001	APPL2	-
1__94685814__94697199	1	94685814	94697199	ARHGAP29	-
2__242282407__242285664	2	242282407	242285664	SEPT2	+
10__32854486__32873232	10	32854486	32873232	CCDC7	+
11__46515158__46570050	11	46515158	46570050	AMBRA1	-
3__33648083__33686395	3	33648083	33686395	CLASP2	-
12__120984208__120984404	12	120984208	120984404	RNF10	+
3__43591212__43621964	3	43591212	43621964	ANO10	-
19__34706029__34706566	19	34706029	34706566	LSM14A	+
14__91142867__91252672	14	91142867	91252672	TTC7B	-
20__43625810__43629994	20	43625810	43629994	STK4	+
7__39726230__39736458	7	39726230	39736458	RALA	+
15__23329958__23331101	15	23329958	23331101	HERC2P2	-
7__140301203__140302342	7	140301203	140302342	DENND2A	-
1__178252699__178269253	1	178252699	178269253	RASAL2	+
1__32495899__32510991	1	32495899	32510991	KHDRBS1	+
4__25351114__25366127	4	25351114	25366127	ZCCHC4	+
1__21220010__21231464	1	21220010	21231464	EIF4G3	-
18__74082483__74092259	18	74082483	74092259	ZNF516	-
6__154763222__154771392	6	154763222	154771392	CNKSR3	-
7__6085702__6089676	7	6085702	6089676	EIF2AK1	-
13__20425495__20426330	13	20425495	20426330	ZMYM5	-
12__49888524__49893988	12	49888524	49893988	SPATS2	+
17__18700892__18707579	17	18700892	18707579	FAM18B1	+
12__19406874__19410471	12	19406874	19410471	PLEKHA5	+
19__5047487__5082515	19	5047487	5082515	KDM4B	+
12__78400199__78415642	12	78400199	78415642	NAV3	+
14__21698478__21731495	14	21698478	21731495	HNRNPC	-
1__246350045__246350244	1	246350045	246350244	SMYD3	-
13__28771322__28794515	13	28771322	28794515	PAN3	+
11__4123223__4130933	11	4123223	4130933	RRM1	+
19__55756488__55757046	19	55756488	55757046	PPP6R1	-
22__41513191__41513825	22	41513191	41513825	EP300	+
13__25033182__25043248	13	25033182	25043248	PARP4	-
17__1264386__1268352	17	1264386	1268352	YWHAE	-
9__114296019__114296633	9	114296019	114296633	ZNF483	+
5__80419461__80422982	5	80419461	80422982	RASGRF2	+
1__227216358__227223308	1	227216358	227223308	CDC42BPA	-
15__51018270__51023236	15	51018270	51023236	SPPL2A	-
10__103427643__103436193	10	103427643	103436193	FBXW4	-
3__37162983__37190529	3	37162983	37190529	LRRFIP2	-
22__22142546__22162135	22	22142546	22162135	MAPK1	-
2__9490937__9508648	2	9490937	9508648	ASAP2	+
6__44371546__44376369	6	44371546	44376369	CDC5L	+
21__38480692__38501363	21	38480692	38501363	TTC3	+
7__72879769__72884813	7	72879769	72884813	BAZ1B	-
4__6925100__6925838	4	6925100	6925838	TBC1D14	+
20__33302394__33303169	20	33302394	33303169	NCOA6	-
2__32664576__32679010	2	32664576	32679010	BIRC6	+
3__136323151__136349823	3	136323151	136349823	STAG1	-
6__3076998__3078169	6	3076998	3078169	RIPK1	+
5__179135240__179136060	5	179135240	179136060	CANX	+
2__61709515__61717911	2	61709515	61717911	XPO1	-
5__6604251__6605521	5	6604251	6605521	NSUN2	-
4__183650118__183652292	4	183650118	183652292	ODZ3	+
1__19518682__19519034	1	19518682	19519034	UBR4	-
17__49059885__49063139	17	49059885	49063139	SPAG9	-
2__69556429__69556930	2	69556429	69556930	GFPT1	-
3__179437728__179448497	3	179437728	179448497	USP13	+
6__170162525__170168267	6	170162525	170168267	C6orf70	+
4__905461__907456	4	905461	907456	GAK	-
2__231307652__231313865	2	231307652	231313865	SP100	+
6__57393112__57398317	6	57393112	57398317	PRIM2	+
17__58365884__58379065	17	58365884	58379065	USP32	-
9__134312007__134314448	9	134312007	134314448	PRRC2B	+
18__19140820__19146167	18	19140820	19146167	ESCO1	-
2__38536521__38546161	2	38536521	38546161	ATL2	-
1__26581662__26586293	1	26581662	26586293	CEP85	+
8__42761316__42785315	8	42761316	42785315	HOOK3	+
4__47905210__47907363	4	47905210	47907363	NFXL1	-
7__77755011__77756733	7	77755011	77756733	MAGI2	-
19__37203288__37203769	19	37203288	37203769	ZNF567	+
2__128750761__128754065	2	128750761	128754065	SAP130	-
22__46096162__46136418	22	46096162	46136418	ATXN10	+
17__18183850__18188834	17	18183850	18188834	TOP3A	-
1__161071838__161072165	1	161071838	161072165	PFDN2	-
10__103699620__103735057	10	103699620	103735057	C10orf76	-
8__101936183__101937267	8	101936183	101937267	YWHAZ	-
7__44838347__44839473	7	44838347	44839473	PPIA	+
10__52086965__52104105	10	52086965	52104105	SGMS1	-
1__11133991__11137005	1	11133991	11137005	EXOSC10	-
5__176707566__176710929	5	176707566	176710929	NSD1	+
2__39526884__39542529	2	39526884	39542529	MAP4K3	-
5__170319391__170351554	5	170319391	170351554	RANBP17	+
15__56434976__56471501	15	56434976	56471501	RFX7	-
1__154221715__154224129	1	154221715	154224129	UBAP2L	+
4__106367540__106377902	4	106367540	106377902	PPA2	-
14__75506614__75509180	14	75506614	75509180	MLH3	-
6__168271066__168290006	6	168271066	168290006	MLLT4	+
11__46529741__46534363	11	46529741	46534363	AMBRA1	-
11__9215041__9229179	11	9215041	9229179	DENND5A	-
1__32628836__32632897	1	32628836	32632897	KPNA6	+
6__90461150__90463341	6	90461150	90463341	MDN1	-
7__131195587__131196192	7	131195587	131196192	PODXL	-
4__83279812__83280792	4	83279812	83280792	HNRNPD	-
5__56542127__56546968	5	56542127	56546968	GPBP1	+
6__87925621__87928449	6	87925621	87928449	ZNF292	+
4__52729603__52758017	4	52729603	52758017	DCUN1D4	+
22__30366965__30394846	22	30366965	30394846	MTMR3	+
X__153633169__153633996	X	153633169	153633996	DNASE1L1	-
2__172782047__172809519	2	172782047	172809519	HAT1	+
8__145245687__145255444	8	145245687	145255444	HEATR7A	+
11__28311753__28318478	11	28311753	28318478	METTL15	+
7__80418622__80435074	7	80418622	80435074	SEMA3C	-
18__9182380__9221997	18	9182380	9221997	ANKRD12	+
3__121251837__121260326	3	121251837	121260326	POLQ	-
13__42439872__42442613	13	42439872	42442613	KIAA0564	-
7__810108__814799	7	810108	814799	HEATR2	+
12__90049456__90049884	12	90049456	90049884	ATP2B1	-
19__38631824__38633350	19	38631824	38633350	SIPA1L3	+
17__34910661__34923615	17	34910661	34923615	GGNBP2	+
17__40690357__40693224	17	40690357	40693224	NAGLU	+
7__45103517__45104245	7	45103517	45104245	CCM2	+
12__69047892__69050997	12	69047892	69050997	RAP1B	+
3__183551280__183585848	3	183551280	183585848	PARL	-
13__42481722__42524149	13	42481722	42524149	KIAA0564	-
5__132400672__132412590	5	132400672	132412590	HSPA4	+
14__103465902__103478525	14	103465902	103478525	CDC42BPB	-
16__249061__258187	16	249061	258187	LUC7L	-
5__64466444__64484047	5	64466444	64484047	ADAMTS6	-
9__33271150__33278223	9	33271150	33278223	CHMP5	+
8__124035953__124042956	8	124035953	124042956	DERL1	-
1__22007301__22021714	1	22007301	22021714	USP48	-
7__152480272__152498816	7	152480272	152498816	ACTR3B	+
17__76075476__76079247	17	76075476	76079247	TNRC6C	+
2__197559770__197565904	2	197559770	197565904	CCDC150	+
X__10031485__10066619	X	10031485	10066619	WWC3	+
4__38091553__38104778	4	38091553	38104778	TBC1D1	+
1__162473544__162482613	1	162473544	162482613	UHMK1	+
12__109046048__109095099	12	109046048	109095099	CORO1C	-
22__46134611__46136418	22	46134611	46136418	ATXN10	+
4__120166492__120170037	4	120166492	120170037	USP53	+
6__106727536__106740981	6	106727536	106740981	ATG5	-
2__135010666__135076310	2	135010666	135076310	MGAT5	+
17__59999086__60002460	17	59999086	60002460	INTS2	-
X__107083900__107148856	X	107083900	107148856	MID2	+
1__59787208__59812070	1	59787208	59812070	FGGY	+
16__11969618__11970032	16	11969618	11970032	GSPT1	-
16__89291127__89292039	16	89291127	89292039	ZNF778	+
1__245165423__245222760	1	245165423	245222760	EFCAB2	+
5__36211946__36227667	5	36211946	36227667	NADKD1	-
12__116534474__116675510	12	116534474	116675510	MED13L	-
7__129760589__129762042	7	129760589	129762042	KLHDC10	+
19__36579940__36580208	19	36579940	36580208	WDR62	+
2__58425714__58459247	2	58425714	58459247	FANCL	-
12__112910748__112915819	12	112910748	112915819	PTPN11	+
2__207003209__207007555	2	207003209	207007555	NDUFS1	-
19__9767223__9770143	19	9767223	9770143	ZNF562	-
4__52729603__52744020	4	52729603	52744020	DCUN1D4	+
13__47224336__47243291	13	47224336	47243291	LRCH1	+
18__19345733__19371518	18	19345733	19371518	MIB1	+
3__47716965__47727660	3	47716965	47727660	SMARCC1	-
X__14868627__14877456	X	14868627	14877456	FANCB	-
10__126799559__126822181	10	126799559	126822181	CTBP2	-
8__30332295__30336893	8	30332295	30336893	RBPMS	+
2__204267299__204291992	2	204267299	204291992	ABI2	+
1__211092982__211093411	1	211092982	211093411	KCNH1	-
3__132202219__132203516	3	132202219	132203516	DNAJC13	+
3__195605124__195615477	3	195605124	195615477	TNK2	-
19__47865733__47865950	19	47865733	47865950	DHX34	+
15__86205619__86213061	15	86205619	86213061	AKAP13	+
3__183361268__183369064	3	183361268	183369064	KLHL24	+
13__30814597__30857928	13	30814597	30857928	KATNAL1	-
19__50902108__50902741	19	50902108	50902741	POLD1	+
3__119582266__119624699	3	119582266	119624699	GSK3B	-
1__20082127__20113610	1	20082127	20113610	TMCO4	-
19__4941540__4941943	19	4941540	4941943	UHRF1	+
12__64502712__64509673	12	64502712	64509673	SRGAP1	+
21__37705944__37721706	21	37705944	37721706	MORC3	+
18__33783076__33793445	18	33783076	33793445	MOCOS	+
1__175956079__175958615	1	175956079	175958615	RFWD2	-
7__80418622__80458061	7	80418622	80458061	SEMA3C	-
6__150147400__150174296	6	150147400	150174296	LRP11	-
1__21599192__21599404	1	21599192	21599404	ECE1	-
1__215342542__215368435	1	215342542	215368435	KCNK2	+
1__241094017__241100006	1	241094017	241100006	RGS7	-
12__102179790__102183835	12	102179790	102183835	GNPTAB	-
11__34111726__34112225	11	34111726	34112225	CAPRIN1	+
6__111208708__111210186	6	111208708	111210186	AMD1	+
3__171965323__171969331	3	171965323	171969331	FNDC3B	+
1__176050288__176118210	1	176050288	176118210	RFWD2	-
3__49160565__49160806	3	49160565	49160806	LAMB2	-
4__78694235__78697546	4	78694235	78697546	CNOT6L	-
6__15615498__15638035	6	15615498	15638035	DTNBP1	-
2__100078958__100081447	2	100078958	100081447	REV1	-
15__59494525__59506919	15	59494525	59506919	MYO1E	-
12__57682792__57690334	12	57682792	57690334	R3HDM2	-
14__73614503__73614814	14	73614503	73614814	PSEN1	+
2__69575303__69590802	2	69575303	69590802	GFPT1	-
12__117402502__117426674	12	117402502	117426674	FBXW8	+
3__184035109__184035604	3	184035109	184035604	EIF4G1	+
15__65266940__65275931	15	65266940	65275931	SPG21	-
9__129102787__129157976	9	129102787	129157976	FAM125B	+
2__72945232__72968598	2	72945232	72968598	EXOC6B	-
8__38947566__38948865	8	38947566	38948865	ADAM9	+
16__30724529__30725032	16	30724529	30725032	SRCAP	+
1__146724278__146728216	1	146724278	146728216	CHD1L	+
1__198247091__198266370	1	198247091	198266370	NEK7	+
1__41536267__41627104	1	41536267	41627104	SCMH1	-
3__56626998__56628056	3	56626998	56628056	CCDC66	+
12__102433646__102439897	12	102433646	102439897	CCDC53	-
17__41576230__41582193	17	41576230	41582193	DHX8	+
5__137897269__137903411	5	137897269	137903411	HSPA9	-
7__148716084__148718239	7	148716084	148718239	PDIA4	-
17__5268417__5271763	17	5268417	5271763	RABEP1	+
4__1221987__1235307	4	1221987	1235307	CTBP1	-
9__32429417__32431841	9	32429417	32431841	ACO1	+
10__88598622__88635842	10	88598622	88635842	BMPR1A	+
18__13001456__13008630	18	13001456	13008630	CEP192	+
2__11595468__11597359	2	11595468	11597359	E2F6	-
10__31749966__31791437	10	31749966	31791437	ZEB1	+
1__215749244__215752480	1	215749244	215752480	KCTD3	+
X__96327940__96354794	X	96327940	96354794	DIAPH2	+
3__171969050__172028671	3	171969050	172028671	FNDC3B	+
10__96267024__96271411	10	96267024	96271411	TBC1D12	+
7__105305513__105305735	7	105305513	105305735	ATXN7L1	-
12__19615444__19626289	12	19615444	19626289	AEBP2	+
17__59988881__60002460	17	59988881	60002460	INTS2	-
10__70246901__70263452	10	70246901	70263452	SLC25A16	-
20__19970650__19977486	20	19970650	19977486	RIN2	+
2__219374702__219374863	2	219374702	219374863	USP37	-
8__101721361__101725409	8	101721361	101725409	PABPC1	-
5__77805607__77806221	5	77805607	77806221	LHFPL2	-
7__157009561__157018233	7	157009561	157018233	UBE3C	+
3__57561275__57570191	3	57561275	57570191	ARF4	-
13__30104675__30110339	13	30104675	30110339	SLC7A1	-
3__65415195__65428524	3	65415195	65428524	MAGI1	-
5__65288538__65290692	5	65288538	65290692	ERBB2IP	+
1__6291962__6293703	1	6291962	6293703	ICMT	-
8__56863018__56882352	8	56863018	56882352	LYN	+
11__118650341__118657227	11	118650341	118657227	DDX6	-
13__46090278__46104915	13	46090278	46104915	COG3	+
2__168986051__168997268	2	168986051	168997268	STK39	-
22__28269726__28310335	22	28269726	28310335	PITPNB	-
17__18188456__18194341	17	18188456	18194341	TOP3A	-
15__67524152__67529158	15	67524152	67529158	AAGAB	-
17__45668083__45682918	17	45668083	45682918	NPEPPS	+
2__169018297__169038600	2	169018297	169038600	STK39	-
13__50025689__50042096	13	50025689	50042096	SETDB2	+
7__23015829__23023664	7	23015829	23023664	FAM126A	-
14__67736418__67746254	14	67736418	67746254	MPP5	+
17__80721841__80828256	17	80721841	80828256	TBCD	+
1__180953813__180974599	1	180953813	180974599	STX6	-
9__33960824__33973235	9	33960824	33973235	UBAP2	-
19__17267719__17273932	19	17267719	17273932	MYO9B	+
8__37971710__37986469	8	37971710	37986469	ASH2L	+
20__34309662__34313077	20	34309662	34313077	RBM39	-
6__35604791__35610620	6	35604791	35610620	FKBP5	-
9__131285559__131286125	9	131285559	131286125	GLE1	+
2__183817133__183818059	2	183817133	183818059	NCKAP1	-
3__127778945__127779504	3	127778945	127779504	SEC61A1	+
2__20526022__20527139	2	20526022	20527139	PUM2	-
1__22074631__22078108	1	22074631	22078108	USP48	-
18__66364463__66369027	18	66364463	66369027	TMX3	-
7__35009045__35013217	7	35009045	35013217	DPY19L1	-
11__85685751__85714494	11	85685751	85714494	PICALM	-
X__10534928__10535643	X	10534928	10535643	MID1	-
19__1510149__1510916	19	1510149	1510916	ADAMTSL5	-
15__76580187__76585041	15	76580187	76585041	ETFA	-
11__119103158__119103405	11	119103158	119103405	CBL	+
10__5815805__5828013	10	5815805	5828013	GDI2	-
19__50102529__50105175	19	50102529	50105175	PRR12	+
Y__15560897__15582109	Y	15560897	15582109	UTY	-
13__114149817__114164739	13	114149817	114164739	TMCO3	+
12__57927736__57928235	12	57927736	57928235	DCTN2	-
1__173807328__173810111	1	173807328	173810111	DARS2	+
6__129932678__129939997	6	129932678	129939997	ARHGAP18	-
7__128214774__128220148	7	128214774	128220148	TCONS_l2_00026193	+
1__92798948__92846430	1	92798948	92846430	RPAP2	+
22__38933597__38964294	22	38933597	38964294	DMC1	-
4__154191487__154197282	4	154191487	154197282	TRIM2	+
3__138289160__138290198	3	138289160	138290198	CEP70	-
16__72923630__72994093	16	72923630	72994093	ZFHX3	-
11__12901255__12923660	11	12901255	12923660	TEAD1	+
13__24164289__24200931	13	24164289	24200931	TNFRSF19	+
11__107968363__107969256	11	107968363	107969256	CUL5	+
13__20576990__20580726	13	20576990	20580726	ZMYM2	+
15__65771218__65772737	15	65771218	65772737	DPP8	-
10__12123471__12162266	10	12123471	12162266	DHTKD1	+
2__101666863__101676001	2	101666863	101676001	TBC1D8	-
1__243579004__243589860	1	243579004	243589860	SDCCAG8	+
3__27490142__27493989	3	27490142	27493989	SLC4A7	-
10__27024169__27024508	10	27024169	27024508	PDSS1	+
19__6702138__6702590	19	6702138	6702590	C3	-
15__80390758__80415142	15	80390758	80415142	ZFAND6	+
14__50130033__50141145	14	50130033	50141145	POLE2	-
3__67546222__67548719	3	67546222	67548719	SUCLG2	-
2__26022254__26029206	2	26022254	26029206	ASXL2	-
11__126142864__126143349	11	126142864	126143349	FOXRED1	+
15__66044717__66053776	15	66044717	66053776	DENND4A	-
16__70162687__70163025	16	70162687	70163025	PDPR	+
9__88920107__88924932	9	88920107	88924932	ZCCHC6	-
19__34921481__34925873	19	34921481	34925873	UBA2	+
3__10077971__10081529	3	10077971	10081529	FANCD2	+
22__47370186__47433094	22	47370186	47433094	TBC1D22A	+
1__227192695__227204751	1	227192695	227204751	CDC42BPA	-
15__66828271__66832548	15	66828271	66832548	ZWILCH	+
6__139228632__139235898	6	139228632	139235898	REPS1	-
1__70766447__70781249	1	70766447	70781249	ANKRD13C	-
9__36594625__36607670	9	36594625	36607670	MELK	+
1__36211052__36212593	1	36211052	36212593	CLSPN	-
4__87607863__87614827	4	87607863	87614827	PTPN13	+
3__129599152__129599402	3	129599152	129599402	TMCC1	-
4__73950966__73958017	4	73950966	73958017	ANKRD17	-
3__137928659__137942575	3	137928659	137942575	ARMC8	+
12__46622936__46637097	12	46622936	46637097	SLC38A1	-
1__21071237__21076375	1	21071237	21076375	HP1BP3	-
6__144852188__144860579	6	144852188	144860579	UTRN	+
5__178579143__178585880	5	178579143	178585880	ADAMTS2	-
19__34921481__34936026	19	34921481	34936026	UBA2	+
1__31740718__31764853	1	31740718	31764853	SNRNP40	-
2__54122144__54128696	2	54122144	54128696	PSME4	-
6__101073068__101086697	6	101073068	101086697	ASCC3	-
10__43654163__43662546	10	43654163	43662546	CSGALNACT2	+
20__43135468__43142681	20	43135468	43142681	SERINC3	-
1__44773982__44785416	1	44773982	44785416	ERI3	-
6__155181872__155182132	6	155181872	155182132		+
11__32118690__32120074	11	32118690	32120074	RCN1	+
1__203676137__203677232	1	203676137	203677232	ATP2B4	+
4__77051809__77065626	4	77051809	77065626	NUP54	-
17__80721841__80767658	17	80721841	80767658	TBCD	+
9__127074788__127089724	9	127074788	127089724	NEK6	+
17__62817885__62818511	17	62817885	62818511	PLEKHM1P	-
7__76063355__76069928	7	76063355	76069928	ZP3	+
18__9204474__9221997	18	9204474	9221997	ANKRD12	+
6__16486203__16753578	6	16486203	16753578	ATXN1	-
5__80063752__80088663	5	80063752	80088663	MSH3	+
12__12672796__12674397	12	12672796	12674397	DUSP16	-
16__74694830__74695349	16	74694830	74695349	RFWD3	-
3__125032152__125050082	3	125032152	125050082	ZNF148	-
1__150900180__150913904	1	150900180	150913904	SETDB1	+
16__89962398__89967202	16	89962398	89967202	TCF25	+
19__5032877__5047680	19	5032877	5047680	KDM4B	+
2__242346952__242375953	2	242346952	242375953	FARP2	+
19__39909374__39909643	19	39909374	39909643	PLEKHG2	+
1__66378928__66384518	1	66378928	66384518	PDE4B	+
6__90556281__90566918	6	90556281	90566918	CASP8AP2	+
3__50142510__50143142	3	50142510	50143142	RBM5	+
12__53670404__53671744	12	53670404	53671744	ESPL1	+
12__50384467__50386438	12	50384467	50386438	RACGAP1	-
6__16658007__16753578	6	16658007	16753578	ATXN1	-
2__191765290__191789319	2	191765290	191789319	GLS	+
2__69565030__69573131	2	69565030	69573131	GFPT1	-
13__30801549__30815223	13	30801549	30815223	KATNAL1	-
2__200245087__200246543	2	200245087	200246543	SATB2	-
12__112371690__112381173	12	112371690	112381173	TMEM116	-
5__56542127__56543042	5	56542127	56543042	GPBP1	+
16__70566382__70578436	16	70566382	70578436	SF3B3	+
20__5939174__5944005	20	5939174	5944005	MCM8	+
8__48508373__48511758	8	48508373	48511758	KIAA0146	+
15__76584772__76588078	15	76584772	76588078	ETFA	-
4__77045802__77065626	4	77045802	77065626	NUP54	-
3__47770515__47814426	3	47770515	47814426	SMARCC1	-
17__57125044__57134415	17	57125044	57134415	TRIM37	-
4__114430794__114438813	4	114430794	114438813	CAMK2D	-
10__13375817__13387028	10	13375817	13387028	SEPHS1	-
13__52971367__52972329	13	52971367	52972329	THSD1	-
11__110134685__110135599	11	110134685	110135599	RDX	-
18__47017996__47018203	18	47017996	47018203	RPL17	-
1__85816098__85824530	1	85816098	85824530	DDAH1	-
11__3712577__3716836	11	3712577	3716836	NUP98	-
13__77791975__77807398	13	77791975	77807398	MYCBP2	-
6__101246589__101253756	6	101246589	101253756	ASCC3	-
9__130947826__130950213	9	130947826	130950213	CIZ1	-
11__72695133__72700142	11	72695133	72700142	FCHSD2	-
7__35903162__35913385	7	35903162	35913385	SEPT7	+
3__107429299__107451870	3	107429299	107451870	BBX	+
13__20625573__20641530	13	20625573	20641530	ZMYM2	+
7__140285389__140302342	7	140285389	140302342	DENND2A	-
17__49294695__49302570	17	49294695	49302570	MBTD1	-
1__70758071__70781249	1	70758071	70781249	ANKRD13C	-
3__33725851__33738425	3	33725851	33738425	CLASP2	-
16__4382216__4383520	16	4382216	4383520	GLIS2	+
3__50144200__50147121	3	50144200	50147121	RBM5	+
6__170626458__170632347	6	170626458	170632347	FAM120B	+
1__48821342__48869554	1	48821342	48869554	SPATA6	-
17__31072229__31076024	17	31072229	31076024	MYO1D	-
1__178745817__178754742	1	178745817	178754742	RALGPS2	+
16__48311249__48337216	16	48311249	48337216	LONP2	+
16__50120126__50136346	16	50120126	50136346	HEATR3	+
17__1268153__1273035	17	1268153	1273035	YWHAE	-
14__102659800__102661457	14	102659800	102661457	WDR20	+
10__59975906__59997575	10	59975906	59997575	IPMK	-
17__5235244__5235447	17	5235244	5235447	RABEP1	+
4__3088666__3109150	4	3088666	3109150	HTT	+
22__21161650__21167794	22	21161650	21167794	PI4KA	-
2__29356521__29368233	2	29356521	29368233	CLIP4	+
16__11868092__11876244	16	11868092	11876244	ZC3H7A	-
14__51107468__51111732	14	51107468	51111732	SAV1	-
2__157352556__157370008	2	157352556	157370008	GPD2	+
1__176085760__176105683	1	176085760	176105683	RFWD2	-
10__90653628__90665417	10	90653628	90665417	STAMBPL1	+
10__31644073__31676727	10	31644073	31676727	ZEB1	+
19__16192723__16197350	19	16192723	16197350	TPM4	+
1__33403998__33415375	1	33403998	33415375	RNF19B	-
15__50935537__50955243	15	50935537	50955243	TRPM7	-
2__232070911__232081506	2	232070911	232081506	ARMC9	+
22__50810449__50845304	22	50810449	50845304	PPP6R2	+
17__76866980__76870001	17	76866980	76870001	TIMP2	-
15__72499069__72501232	15	72499069	72501232	PKM2	-
12__6618883__6620418	12	6618883	6620418	NCAPD2	+
1__47761437__47767420	1	47761437	47767420	STIL	-
9__33941647__33953472	9	33941647	33953472	UBAP2	-
10__99502851__99504672	10	99502851	99504672	ZFYVE27	+
13__50296091__50299637	13	50296091	50299637	KPNA3	-
7__73122919__73123452	7	73122919	73123452	STX1A	-
18__29470698__29489723	18	29470698	29489723	TRAPPC8	-
3__195968819__195975194	3	195968819	195975194	PCYT1A	-
9__131254705__131255084	9	131254705	131255084	ODF2	+
12__6978422__6978554	12	6978422	6978554	TPI1	+
2__238933983__238944581	2	238933983	238944581	UBE2F	+
2__175976296__175986268	2	175976296	175986268	ATF2	-
19__1271328__1271466	19	1271328	1271466	CIRBP	+
2__63711738__63720074	2	63711738	63720074	WDPCP	-
16__4382216__4385394	16	4382216	4385394	GLIS2	+
6__105259186__105291173	6	105259186	105291173	HACE1	-
15__44620883__44624276	15	44620883	44624276	CASC4	+
9__95018962__95032265	9	95018962	95032265	IARS	-
13__21305980__21306260	13	21305980	21306260	N6AMT2	-
14__23375404__23378804	14	23375404	23378804	RBM23	-
12__122380440__122386967	12	122380440	122386967	WDR66	+
12__69924645__69956054	12	69924645	69956054	FRS2	+
12__12788711__12788908	12	12788711	12788908	CREBL2	+
X__24839569__24861794	X	24839569	24861794	POLA1	+
6__129950498__129955250	6	129950498	129955250	ARHGAP18	-
21__47734630__47735461	21	47734630	47735461	C21orf58	-
9__99271955__99327765	9	99271955	99327765	CDC14B	-
7__151917608__151935911	7	151917608	151935911	MLL3	-
4__109576720__109578803	4	109576720	109578803	OSTC	+
5__6737623__6746540	5	6737623	6746540	PAPD7	+
20__47752370__47782822	20	47752370	47782822	STAU1	-
1__155695173__155695810	1	155695173	155695810	DAP3	+
16__22260076__22262643	16	22260076	22262643	EEF2K	+
12__129293333__129299615	12	129293333	129299615	SLC15A4	-
1__174244971__174363283	1	174244971	174363283	RABGAP1L	+
10__22002701__22016857	10	22002701	22016857	MLLT10	+
19__14568843__14569187	19	14568843	14569187	PKN1	+
2__61456683__61459667	2	61456683	61459667	USP34	-
20__34389413__34435356	20	34389413	34435356	PHF20	+
13__77655562__77661768	13	77655562	77661768	MYCBP2	-
12__133428204__133430159	12	133428204	133430159	CHFR	-
15__40477366__40477843	15	40477366	40477843	BUB1B	+
12__109046048__109055934	12	109046048	109055934	CORO1C	-
13__77589544__77595996	13	77589544	77595996	FBXL3	-
14__76198681__76201632	14	76198681	76201632	TTLL5	+
19__48003890__48006759	19	48003890	48006759	NAPA	-
16__88037901__88071617	16	88037901	88071617	BANP	+
9__117399270__117401006	9	117399270	117401006	C9orf91	+
1__185183639__185200840	1	185183639	185200840	SWT1	+
10__103783234__103799882	10	103783234	103799882	C10orf76	-
17__986760__1003975	17	986760	1003975	ABR	-
18__76886267__76914555	18	76886267	76914555	ATP9B	+
X__16870169__16871965	X	16870169	16871965	RBBP7	-
2__74273405__74275538	2	74273405	74275538	TET3	+
1__1601103__1601590	1	1601103	1601590	SLC35E2B	-
3__186509514__186522513	3	186509514	186522513	RFC4	-
21__37619815__37620866	21	37619815	37620866	DOPEY2	+
1__51906019__51913807	1	51906019	51913807	EPS15	-
12__27867713__27890541	12	27867713	27890541	MRPS35	+
17__3955265__3968123	17	3955265	3968123	ZZEF1	-
18__56171163__56184414	18	56171163	56184414	ALPK2	-
4__106638750__106650656	4	106638750	106650656	GSTCD	+
12__49056343__49073616	12	49056343	49073616	KANSL2	-
12__133324418__133324917	12	133324418	133324917	ANKLE2	-
2__136432902__136437894	2	136432902	136437894	R3HDM1	+
X__133607389__133627620	X	133607389	133627620	HPRT1	+
9__100409774__100417226	9	100409774	100417226	NCBP1	+
